title,price,area,rooms,url,city,address,district
"3-pokoje – Opole, Zwm - doskonała lokalizacja",569999,61,3,https://www.otodom.pl/pl/oferta/3-pokoje-opole-zwm-doskonala-lokalizacja-ID4wYYC,Opole,ul. Stefana Grota-Roweckiego ,Armii Krajowej
Dwa -mieszkania 3-pokoje - 300 Rynek- do remontu,499999,56.4,3,https://www.otodom.pl/pl/oferta/dwa-mieszkania-3-pokoje-300-rynek-do-remontu-ID4wYYE,Opole,ul. Rybacka ,Stare Miasto
3- pokojowe mieszkanie z dużym balkonem,409000,63.69,3,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-z-duzym-balkonem-ID4wYRi,Opole,ul. Oświęcimska ,Grotowice
słoneczne mieszkanie z miejscem parkingowym,559000,78,4,https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-z-miejscem-parkingowym-ID4wYkb,Opole,no address,Śródmieście
Ustawne mieszkanie 4 pokoje,749000,75,4,https://www.otodom.pl/pl/oferta/ustawne-mieszkanie-4-pokoje-ID4wVKz,Opole,no address,Stare Miasto
Mieszkanie 4 pokoje na Pasiece- gotowiec inwestycy,790000,78,4,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-na-pasiece-gotowiec-inwestycy-ID4wUHZ,Opole,ul. Pasieczna ,Stare Miasto
Mieszkanie z gwarancją dochodu| 2 pokoje| nowe os.,510000,34,2,https://www.otodom.pl/pl/oferta/mieszkanie-z-gwarancja-dochodu-2-pokoje-nowe-os-ID4wUDp,Opole,no address,Stare Miasto
Przytulne mieszkanie z dużym tarasem,520000,43.9,2,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-z-duzym-tarasem-ID4wUBY,Opole,ul. Krzemieniecka ,Gosławice
Mieszkanie w cichej okolicy w niskiej zabudowie,699000,82.3,3,https://www.otodom.pl/pl/oferta/mieszkanie-w-cichej-okolicy-w-niskiej-zabudowie-ID4wUfC,Opole,ul. Warsztatowa ,Śródmieście
Wejdz i zamieszkaj! Mieszkanie na parterze,548000,48,3,https://www.otodom.pl/pl/oferta/wejdz-i-zamieszkaj-mieszkanie-na-parterze-ID4wUfA,Opole,ul. Kolejowa ,Śródmieście
Na sprzedaż mieszkanie w apartamentowcu z garażem,720000,65.6,3,https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-w-apartamentowcu-z-garazem-ID4wU3L,Opole,no address,Śródmieście
Mieszkanie 2 pok. w Opolu,369000,42.8,2,https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-w-opolu-ID4wSvb,Opole,no address,Śródmieście
Mieszkanie 2- pokojowe blisko centrum Opola,464850,51.65,2,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-blisko-centrum-opola-ID4wRvQ,Opole,ul. Armii Krajowej ,Śródmieście
Przestronne słoneczne mieszkanie w centrum miasta,580000,58.26,2,https://www.otodom.pl/pl/oferta/przestronne-sloneczne-mieszkanie-w-centrum-miasta-ID4wRcX,Opole,ul. Jana Łangowskiego ,Stare Miasto
Trzypokojowy apartament! Gosławice,635000,48.5,3,https://www.otodom.pl/pl/oferta/trzypokojowy-apartament-goslawice-ID4wQ4W,Opole,ul. Rozmarynowa ,Gosławice
"Na sprzedaż mieszkanie 51,60m2, Opole, Śródmieście",445000,51.65,2,https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-51-60m2-opole-srodmiescie-ID4wQ05,Opole,no address,Śródmieście
Apartament z ogródkiem na Al. Przyjaźni,839000,70,3,https://www.otodom.pl/pl/oferta/apartament-z-ogrodkiem-na-al-przyjazni-ID4wOxt,Opole,no address,Nowa Wieś Królewska
Nowoczesny apartament na sprzedaż,870000,78.8,3,https://www.otodom.pl/pl/oferta/nowoczesny-apartament-na-sprzedaz-ID4u29C,Opole,ul. Tarnopolska ,Kolonia Gosławicka
Nowa Cena! Nowe mieszkanie z ogródkiem!,751000,68,3,https://www.otodom.pl/pl/oferta/nowa-cena-nowe-mieszkanie-z-ogrodkiem-ID4oBqa,Opole,ul. Tadeusza Rejtana ,Śródmieście
Sprzedaż 2 pok. po remoncie Opole Zaodrze,449000,46.9,2,https://www.otodom.pl/pl/oferta/sprzedaz-2-pok-po-remoncie-opole-zaodrze-ID4wNHi,Opole,no address,Zaodrze
Przestronne mieszkanie z sauną,829000,150,5,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-z-sauna-ID4wNDg,Opole,no address,Śródmieście
"Nowe mieszkanie, ul. Barona , Zaodrze",490110,52.7,3,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-ul-barona-zaodrze-ID4wNs8,Opole,ul. Józefa Barona ,Szczepanowice - Wójtowa Wieś
"Mieszkanie 61m2, 3pokoje z balkonem ZWM",489000,61,3,https://www.otodom.pl/pl/oferta/mieszkanie-61m2-3pokoje-z-balkonem-zwm-ID4wNji,Opole,"ul. Jana Bytnara ""Rudego"" ",Armii Krajowej
"Mieszkanie, 60,90 m², Opole",610000,60.9,3,https://www.otodom.pl/pl/oferta/mieszkanie-60-90-m-opole-ID4wMRR,Opole,no address,Armii Krajowej
3 pokojowy apartament z pięknym widokiem na zachód,725000,55.71,3,https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-z-pieknym-widokiem-na-zachod-ID4wKbe,Opole,ul. Szałwiowa ,Gosławice
"2-pok. mieszkanie w kamienicy, parter, 57,46 m2",490000,57.46,2,https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-w-kamienicy-parter-57-46-m2-ID4wIJz,Opole,no address,Nadodrze
"Opole Groszowice, przestronne,do własnej aranżacji",355000,78.06,4,https://www.otodom.pl/pl/oferta/opole-groszowice-przestronne-do-wlasnej-aranzacji-ID4ubtx,Opole,ul. Księdza Jerzego Popiełuszki ,Groszowice
M2 50+7 m2 Balkon (remont 2022) elektryczne rolety,480000,49.5,2,https://www.otodom.pl/pl/oferta/m2-50-7-m2-balkon-remont-2022-elektryczne-rolety-ID4wGqb,Opole,no address,Zaodrze
Klimatyczne 3-pokojowe mieszkanie | Centrum Opola,639000,94.19,3,https://www.otodom.pl/pl/oferta/klimatyczne-3-pokojowe-mieszkanie-centrum-opola-ID4tpvt,Opole,ul. Stanisława Dubois ,Śródmieście
"Mieszkanie dwupokojowe na parterze, w Śródmieściu.",375000,46.94,2,https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-na-parterze-w-srodmiesciu-ID4wGnF,Opole,no address,Śródmieście
Dwupoziomowy apartament z ogrodem.,896000,91.5,4,https://www.otodom.pl/pl/oferta/dwupoziomowy-apartament-z-ogrodem-ID4wGlK,Opole,no address,Winów
"Mieszkanie, 49 m², Opole",679000,49,2,https://www.otodom.pl/pl/oferta/mieszkanie-49-m-opole-ID4wFWL,Opole,no address,Stare Miasto
"Bliskie Zaodrze, przestronne mieszkanie blisko Cen",490000,57.5,2,https://www.otodom.pl/pl/oferta/bliskie-zaodrze-przestronne-mieszkanie-blisko-cen-ID4wFoi,Opole,no address,Półwieś
Klimatyczne mieszkanie w kamienicy. Reymonta Opole,365000,42,1,https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-w-kamienicy-reymonta-opole-ID4wECd,Opole,no address,Stare Miasto
"Wyjątkowy apartam., z tarasem o pow. 78m2 na dachu",950000,93.76,3,https://www.otodom.pl/pl/oferta/wyjatkowy-apartam-z-tarasem-o-pow-78m2-na-dachu-ID4wE1q,Opole,ul. Aleja Wincentego Witosa ,Gosławice
"Mieszkanie, 54,46 m², Opole",450000,54.46,3,https://www.otodom.pl/pl/oferta/mieszkanie-54-46-m-opole-ID4wDzS,Opole,no address,Śródmieście
"Mieszkanie 2 pokoje, 41m2 blisko Centrum",399000,41.08,2,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-41m2-blisko-centrum-ID4wCYO,Opole,ul. Ozimska ,Śródmieście
"Bezpośrednio od dewelopera, bez prowizji, bez PCC",749000,71.25,3,https://www.otodom.pl/pl/oferta/bezposrednio-od-dewelopera-bez-prowizji-bez-pcc-ID4wBwZ,Opole,ul. Wygonowa ,Malinka
Słoneczne mieszkanie w spokojnej okolicy,720000,88.11,5,https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-w-spokojnej-okolicy-ID4wALg,Opole,ul. Oleska ,Gosławice
Klimatyczne mieszkanie w odrestaurowanej kamienicy,345000,46,2,https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-w-odrestaurowanej-kamienicy-ID4tXLg,Opole,ul. Armii Krajowej ,Śródmieście
Mieszkanie w Ścisłym Centrum Opola,531000,71.4,2,https://www.otodom.pl/pl/oferta/mieszkanie-w-scislym-centrum-opola-ID4wAf8,Opole,ul. 1 Maja ,Śródmieście
Dwupoziomowy apartament z ogrodem.,689000,65.34,3,https://www.otodom.pl/pl/oferta/dwupoziomowy-apartament-z-ogrodem-ID4wzZP,Opole,no address,Chmielowice
Nowoczesne mieszkanie 70 m2 Bliskie Zaodrze !!,650000,70,2,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-70-m2-bliskie-zaodrze-ID4gLsg,Opole,no address,Półwieś
Mieszkanie 2 pokoje ul. 1 Maja,450000,58,2,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-ul-1-maja-ID4wykR,Opole,no address,Śródmieście
"Gotowe M3 50m² na ZWM | Super Lokalizacja, Balkon",449000,48,3,https://www.otodom.pl/pl/oferta/gotowe-m3-50m-na-zwm-super-lokalizacja-balkon-ID4wykh,Opole,no address,Armii Krajowej
Premium M3 na Zaodrzu – 60m² | Jasne/Przestronne,593000,59.4,3,https://www.otodom.pl/pl/oferta/premium-m3-na-zaodrzu-60m-jasne-przestronne-ID4wyeR,Opole,no address,Zaodrze
Malinka - gotowe do zamieszkania,355000,34,1,https://www.otodom.pl/pl/oferta/malinka-gotowe-do-zamieszkania-ID4wxK7,Opole,no address,Malinka
Rozkładowe 3- pokojowe mieszkanie z balkonem,570000,60.63,3,https://www.otodom.pl/pl/oferta/rozkladowe-3-pokojowe-mieszkanie-z-balkonem-ID4wvkq,Opole,ul. Stefana Grota-Roweckiego ,Armii Krajowej
nowe mieszkanie z ogódkiem,749000,71.75,3,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-z-ogodkiem-ID4wwIo,Opole,no address,Stare Miasto
"Bardzo ładne mieszkanie 3 pok. pow. 61,48 m2, z mi",750000,61.48,3,https://www.otodom.pl/pl/oferta/bardzo-ladne-mieszkanie-3-pok-pow-61-48-m2-z-mi-ID4wujB,Opole,no address,Szczepanowice - Wójtowa Wieś
Nysy Łużyckiej przestronne mieszkanie z kominkiem,494000,55,3,https://www.otodom.pl/pl/oferta/nysy-luzyckiej-przestronne-mieszkanie-z-kominkiem-ID4wsfw,Opole,ul. Nysy Łużyckiej ,Stare Miasto
Mieszkanie 4 pokoje 1 piętro Opole Cementowa,675000,95.42,4,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-1-pietro-opole-cementowa-ID4wqWa,Opole,ul. Cementowa ,Śródmieście
Sprzedaż 2 pok. po remoncie Opole Zaodrze,449000,46.9,2,https://www.otodom.pl/pl/oferta/sprzedaz-2-pok-po-remoncie-opole-zaodrze-ID4wNHi,Opole,no address,Zaodrze
Na sprzedaż mieszkanie inwestycyjne 75m2,615000,75,3,https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-inwestycyjne-75m2-ID4wqyO,Opole,no address,Nadodrze
Mieszkanie 3 pokojowe  na sprzedaż w Śródmieście,539000,48,3,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-na-sprzedaz-w-srodmiescie-ID4wqcT,Opole,no address,Śródmieście
Dwupokojowe mieszkanie na Ozimskiej,398000,49.8,2,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-ozimskiej-ID4wl8A,Opole,no address,Śródmieście
"Nowa Cena, Centrum, Nietuzinkowa Nieruchomość",850000,146.6,5,https://www.otodom.pl/pl/oferta/nowa-cena-centrum-nietuzinkowa-nieruchomosc-ID4slOV,Opole,ul. Reymonta ,Stare Miasto
3 pok niski blok 3 p dużo światła narożne,470000,63,3,https://www.otodom.pl/pl/oferta/3-pok-niski-blok-3-p-duzo-swiatla-narozne-ID4wkiG,Opole,no address,Armii Krajowej
Przestronne i jasne M60  w topowej lokalizacji OPO,575000,59,3,https://www.otodom.pl/pl/oferta/przestronne-i-jasne-m60-w-topowej-lokalizacji-opo-ID4wiUp,Opole,"ul. Jana Bytnara ""Rudego"" ",Armii Krajowej
"Nowoczesne, po remoncie pod klucz, ul. Prusa",420000,44.43,2,https://www.otodom.pl/pl/oferta/nowoczesne-po-remoncie-pod-klucz-ul-prusa-ID4wiI8,Opole,ul. Bolesława Prusa ,Śródmieście
"Mieszkanie, 101,36 m², Opole",930000,101.36,4,https://www.otodom.pl/pl/oferta/mieszkanie-101-36-m-opole-ID4whM3,Opole,no address,Śródmieście
"3 - pokoje, niski blok ZWM",549000,60.63,3,https://www.otodom.pl/pl/oferta/3-pokoje-niski-blok-zwm-ID4whH1,Opole,ul. Stefana Grota-Roweckiego ,Armii Krajowej
4 pokoje w przystępnej cenie,529000,78,4,https://www.otodom.pl/pl/oferta/4-pokoje-w-przystepnej-cenie-ID4wgkX,Opole,no address,Groszowice
"4 pokoje, na kótre Cię stać",549000,86.32,4,https://www.otodom.pl/pl/oferta/4-pokoje-na-kotre-cie-stac-ID4wgj3,Opole,no address,Groszowice
"Mieszkanie na sprzedaż 3 pok. 63 m2, Opole ZWM",475000,63,3,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-3-pok-63-m2-opole-zwm-ID4wftk,Opole,"ul. Majora ""Hubala"" ",Armii Krajowej
Mieszkanie 3 pok. sprzedaż Opole ul. Zawiszaków,448000,60.09,3,https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-sprzedaz-opole-ul-zawiszakow-ID4wfta,Opole,ul. Zawiszaków ,Armii Krajowej
"Mieszkanie 3 pok sprzedaż 68 m2, Opole Śródmieście",550000,68.37,3,https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-sprzedaz-68-m2-opole-srodmiescie-ID4wfrz,Opole,no address,Śródmieście
Mieszkanie 3 pokojowe w Opolu,595000,61.17,3,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-w-opolu-ID4sSRv,Opole,no address,Chabry
Przytulne mieszkanie w Śródmieściu,479000,45.38,2,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-w-srodmiesciu-ID4wezV,Opole,no address,Śródmieście
Na sprzedaż 2 pok. po remoncie Opole Śródmieście,449900,42.89,2,https://www.otodom.pl/pl/oferta/na-sprzedaz-2-pok-po-remoncie-opole-srodmiescie-ID4wdMS,Opole,no address,Śródmieście
Trzypokojowe mieszkanie Wojska Polskiego-Nowa cena,489000,49.46,3,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-wojska-polskiego-nowa-cena-ID4uw3i,Opole,no address,Zaodrze
Komfortowe przestronne mieszkanie 74 m2,839000,74,3,https://www.otodom.pl/pl/oferta/komfortowe-przestronne-mieszkanie-74-m2-ID4wc3z,Opole,no address,Malinka
"Stan idealny, po remoncie, centrum miasta",539000,34,2,https://www.otodom.pl/pl/oferta/stan-idealny-po-remoncie-centrum-miasta-ID4wbDK,Opole,ul. Piastowska ,Stare Miasto
Wyremontowane mieszkanie w centrum Opola!,485000,48,2,https://www.otodom.pl/pl/oferta/wyremontowane-mieszkanie-w-centrum-opola-ID4wb6h,Opole,no address,Śródmieście
"Mieszkanie, 84,20 m², Opole",779000,84.2,4,https://www.otodom.pl/pl/oferta/mieszkanie-84-20-m-opole-ID4waC2,Opole,no address,Chabry
mieszkanie blisko centrum,389000,44.17,2,https://www.otodom.pl/pl/oferta/mieszkanie-blisko-centrum-ID4wa2Y,Opole,ul. Adama Asnyka ,Śródmieście
"Mieszkanie na sprzedaż – do remontu, Sandomierska",449000,60.2,3,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-do-remontu-sandomierska-ID4w9RV,Opole,no address,Malinka
2 pokoje 41m2 z klimatyzacją w Centrum,409000,40.54,2,https://www.otodom.pl/pl/oferta/2-pokoje-41m2-z-klimatyzacja-w-centrum-ID4w7AI,Opole,ul. Książąt Opolskich ,Stare Miasto
"3-pokojowe, os. Armii Krajowej",569000,59,3,https://www.otodom.pl/pl/oferta/3-pokojowe-os-armii-krajowej-ID4w7fv,Opole,no address,Armii Krajowej
Mieszkanie Bytnara Rudego Zwm + Balkon Armii Krajo,610000,61.9,3,https://www.otodom.pl/pl/oferta/mieszkanie-bytnara-rudego-zwm-balkon-armii-krajo-ID4w76q,Opole,no address,Armii Krajowej
Czteropokojowe mieszkanie na Nowej Wsi Królewskiej,741000,114,4,https://www.otodom.pl/pl/oferta/czteropokojowe-mieszkanie-na-nowej-wsi-krolewskiej-ID4w6sn,Opole,ul. Aleja Przyjaźni ,Nowa Wieś Królewska
Dom z Atrium i garażem Kolonia Gosławicka,680000,73.4,3,https://www.otodom.pl/pl/oferta/dom-z-atrium-i-garazem-kolonia-goslawicka-ID4w6qT,Opole,ul. Akacjowa ,Kolonia Gosławicka
3-pokoje/mieszkanie na Zaodrzu – wyjątkowa Okazja,395000,47.44,3,https://www.otodom.pl/pl/oferta/3-pokoje-mieszkanie-na-zaodrzu-wyjatkowa-okazja-ID4w6hf,Opole,ul. Alojzego Dambonia ,Zaodrze
Duże mieszkanie w atrakcyjnej okolicy do remontu,729000,85.5,2,https://www.otodom.pl/pl/oferta/duze-mieszkanie-w-atrakcyjnej-okolicy-do-remontu-ID4w4p0,Opole,ul. Henryka Sienkiewicza ,Stare Miasto
2pokoje/po remoncie/Śródmieście/parking za-szlaban,465000,48,2,https://www.otodom.pl/pl/oferta/2pokoje-po-remoncie-srodmiescie-parking-za-szlaban-ID4w2Xj,Opole,ul. Augustyna Kośnego ,Śródmieście
Zaodrze/ parter/ 2 pokoje,449999,48,2,https://www.otodom.pl/pl/oferta/zaodrze-parter-2-pokoje-ID4w2Xi,Opole,ul. Zwycięstwa ,Zaodrze
2-pokojowe mieszkanie z balkonem na sprzedaż,499000,47.7,2,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-z-balkonem-na-sprzedaz-ID4uZkZ,Opole,no address,Armii Krajowej
Apartament M2 30m² Chabry start & inwestycja,380000,30,2,https://www.otodom.pl/pl/oferta/apartament-m2-30m-chabry-start-inwestycja-ID4uXDL,Opole,no address,Chabry
3 pokoje : Zaodrze : Idealne na inwestycje,450000,57.03,3,https://www.otodom.pl/pl/oferta/3-pokoje-zaodrze-idealne-na-inwestycje-ID4uS9k,Opole,no address,Nadodrze
Na sprzedaż mieszkanie inwestycyjne 75m2,615000,75,3,https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-inwestycyjne-75m2-ID4wqyO,Opole,no address,Nadodrze
3 pokoje (42m2) plus opcja garażu w Centrum,404000,41.62,3,https://www.otodom.pl/pl/oferta/3-pokoje-42m2-plus-opcja-garazu-w-centrum-ID4uUSw,Opole,ul. Nysy Łużyckiej ,Stare Miasto
Mieszkanie,470000,57.4,3,https://www.otodom.pl/pl/oferta/mieszkanie-ID4uPUa,Opole,ul. Prószkowska ,Szczepanowice - Wójtowa Wieś
"Apartament 3 pokoje, ul. Stawowa, Szczepanowice",710908,66.44,3,https://www.otodom.pl/pl/oferta/apartament-3-pokoje-ul-stawowa-szczepanowice-ID4uLNj,Opole,no address,Stare Miasto
Mieszkanie z potencjałem przy Ul. Dambona w Opolu,380000,48,2,https://www.otodom.pl/pl/oferta/mieszkanie-z-potencjalem-przy-ul-dambona-w-opolu-ID4tvsK,Opole,no address,Zaodrze
2 pokoje | Balkon | Piwnica | Oddzielna Kuchnia,399000,46.76,2,https://www.otodom.pl/pl/oferta/2-pokoje-balkon-piwnica-oddzielna-kuchnia-ID4uJ1Z,Opole,ul. Krakowska ,Stare Miasto
Nowe 3-pok. mieszkanie z balkonem i klimatyzacją,679000,47.94,3,https://www.otodom.pl/pl/oferta/nowe-3-pok-mieszkanie-z-balkonem-i-klimatyzacja-ID4uHjT,Opole,no address,Gosławice
3 pokoje os. Zwm/Balkon/parter,560000,61.3,3,https://www.otodom.pl/pl/oferta/3-pokoje-os-zwm-balkon-parter-ID4uGJu,Opole,ul. Szarych Szeregów ,Armii Krajowej
Cichy zakątek w centrum miasta na 1 Maja,350000,38.21,2,https://www.otodom.pl/pl/oferta/cichy-zakatek-w-centrum-miasta-na-1-maja-ID4uEoE,Opole,no address,Stare Miasto
Słoneczne 3pokoje na nowym osiedlu w dobrej cenie,629000,65.99,3,https://www.otodom.pl/pl/oferta/sloneczne-3pokoje-na-nowym-osiedlu-w-dobrej-cenie-ID4uEaZ,Opole,ul. Józefa Barona ,Stare Miasto
"Mieszkanie po remoncie w cichej, spokojnej okolicy",375000,29.5,2,https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-w-cichej-spokojnej-okolicy-ID4uA5p,Opole,no address,Chabry
"Gosławice, nowe 2pokojowe, parter z tarasem!",560000,54.28,2,https://www.otodom.pl/pl/oferta/goslawice-nowe-2pokojowe-parter-z-tarasem-ID4nyCD,Opole,ul. Skrajna ,Gosławice
Nowe mieszkanie pod klucz na sprzedaż,635000,48.5,3,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-pod-klucz-na-sprzedaz-ID4uzHW,Opole,no address,Kolonia Gosławicka
"Mieszkanie 2 pokoje, 52m2, Atrium na Malince",539000,52.11,2,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-52m2-atrium-na-malince-ID4uz2j,Opole,ul. Bielska ,Kolonia Gosławicka
"Malinka, parter, wyposażone, z klimą, po remoncie",615000,49.5,2,https://www.otodom.pl/pl/oferta/malinka-parter-wyposazone-z-klima-po-remoncie-ID4uwfI,Opole,no address,Kolonia Gosławicka
Centrum - Kamienica,580000,58.8,2,https://www.otodom.pl/pl/oferta/centrum-kamienica-ID4uuV8,Opole,no address,Stare Miasto
Dwupokojowe mieszkanie z balkonem w Śródmieściu,435000,53,2,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-z-balkonem-w-srodmiesciu-ID4uuSd,Opole,no address,Śródmieście
"Mieszkanie 87m2 + 2 garaże Partyzancka,Opole",549000,86.39,2,https://www.otodom.pl/pl/oferta/mieszkanie-87m2-2-garaze-partyzancka-opole-ID4uuLk,Opole,ul. Partyzancka ,Półwieś
Dwupoziomowe/3pokoje/ winda/ centrum/klimatyzacja,535000,69.41,3,https://www.otodom.pl/pl/oferta/dwupoziomowe-3pokoje-winda-centrum-klimatyzacja-ID4urzq,Opole,ul. ks. Hugona Kołłątaja ,Stare Miasto
"Klimatyczne mieszkanie w Centrum, ogrzewanie z ECO",495000,72.6,3,https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-w-centrum-ogrzewanie-z-eco-ID4uqVy,Opole,ul. 1 Maja ,Śródmieście
"Mieszkanie, 63,50 m², Opole",882000,63.5,3,https://www.otodom.pl/pl/oferta/mieszkanie-63-50-m-opole-ID4uqsk,Opole,no address,Kolonia Gosławicka
761/16507/OMS,665928,61.66,3,https://www.otodom.pl/pl/oferta/761-16507-oms-ID4uqpQ,Opole,no address,Kolonia Gosławicka
"Apartament 3 pkł, garaz, komórka",585000,65.5,3,https://www.otodom.pl/pl/oferta/apartament-3-pkl-garaz-komorka-ID4uoB7,Opole,ul. Przylesie ,Stare Miasto
Nowoczesne mieszkanie 47 m² na sprzedaż w Opolu,940000,47,2,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-47-m-na-sprzedaz-w-opolu-ID4twLY,Opole,no address,Zaodrze
Komfortowe mieszkanie na sprzedaż. Centrum Opole,359000,42.91,2,https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-na-sprzedaz-centrum-opole-ID4uf7Y,Opole,no address,Śródmieście
Wyremontowane mieszkanie 2-pokojowe ZWM,460000,47.85,2,https://www.otodom.pl/pl/oferta/wyremontowane-mieszkanie-2-pokojowe-zwm-ID4ud50,Opole,no address,Armii Krajowej
Umeblowane 3 pokojowe mieszkanie/ ścisłe centrum,580000,71,3,https://www.otodom.pl/pl/oferta/umeblowane-3-pokojowe-mieszkanie-scisle-centrum-ID4ud4X,Opole,no address,Stare Miasto
Mieszkanie w kamienicy w centrum Opola,535000,62,3,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-w-centrum-opola-ID4ud4M,Opole,ul. 1 Maja ,Stare Miasto
Mieszkanie w zadbanej kamienicy w centrum Opolu,480000,72.46,4,https://www.otodom.pl/pl/oferta/mieszkanie-w-zadbanej-kamienicy-w-centrum-opolu-ID4ud4F,Opole,ul. 1 Maja ,Stare Miasto
Wyjątkowy apartament z ogródkiem,610000,48.22,3,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-z-ogrodkiem-ID4ucvt,Opole,Rozmarynowa ,Gosławice
4-pokoje | Półwieś | Ogródek | Idealny dla rodziny,620000,88,4,https://www.otodom.pl/pl/oferta/4-pokoje-polwies-ogrodek-idealny-dla-rodziny-ID4sRWx,Opole,ul. Słowiańska ,Półwieś
"Mieszkanie 64m2, 3pokoje z balkonem ZWM",509000,63.8,3,https://www.otodom.pl/pl/oferta/mieszkanie-64m2-3pokoje-z-balkonem-zwm-ID4u8mB,Opole,"ul. Jana Bytnara ""Rudego"" ",Armii Krajowej
Mieszkanie jak dom z tarasem i ogrodem Chmielowice,789000,121.35,5,https://www.otodom.pl/pl/oferta/mieszkanie-jak-dom-z-tarasem-i-ogrodem-chmielowice-ID4u5CI,Opole,ul. Sienna ,Chmielowice
Kawalerka 37.90m z ogródkiem i miejscem postojowym,399000,37.9,1,https://www.otodom.pl/pl/oferta/kawalerka-37-90m-z-ogrodkiem-i-miejscem-postojowym-ID4u4Kq,Opole,ul. Wschodnia ,Kolonia Gosławicka
2 pokoje/Śródmieście Opola/ Lokal / 1 piętro,470000,47.39,2,https://www.otodom.pl/pl/oferta/2-pokoje-srodmiescie-opola-lokal-1-pietro-ID4u4Iy,Opole,ul. Plebiscytowa ,Śródmieście
Apartament 3pok.  Wyspa Pasieka,899000,89.39,3,https://www.otodom.pl/pl/oferta/apartament-3pok-wyspa-pasieka-ID4u2ex,Opole,no address,Stare Miasto
Nowy apartament z tarasem 60m2. 4 pokoje.,709838,66.34,4,https://www.otodom.pl/pl/oferta/nowy-apartament-z-tarasem-60m2-4-pokoje-ID4u2c6,Opole,ul. Stawowa ,Szczepanowice - Wójtowa Wieś
3 pokoje (42m2) plus opcja garażu w Centrum,404000,41.62,3,https://www.otodom.pl/pl/oferta/3-pokoje-42m2-plus-opcja-garazu-w-centrum-ID4uUSw,Opole,ul. Nysy Łużyckiej ,Stare Miasto
Nowy apartament z tarasem 65m2. 3 pokoje.,640074,59.82,3,https://www.otodom.pl/pl/oferta/nowy-apartament-z-tarasem-65m2-3-pokoje-ID4u2c8,Opole,ul. Stawowa ,Szczepanowice - Wójtowa Wieś
parter 2 pok ogródek; góra 2 pok+poddasze parking,399000,47.32,2,https://www.otodom.pl/pl/oferta/parter-2-pok-ogrodek-gora-2-pok-poddasze-parking-ID4u2aa,Opole,ul. Księdza Jerzego Popiełuszki ,Groszowice
2 pokoje bliskie Zaodrze rewelacyjne położeni nisk,450000,45,2,https://www.otodom.pl/pl/oferta/2-pokoje-bliskie-zaodrze-rewelacyjne-polozeni-nisk-ID4u2a2,Opole,no address,Nadodrze
62/17022/OMS,750000,90,3,https://www.otodom.pl/pl/oferta/62-17022-oms-ID4u29S,Opole,no address,Nadodrze
Czteropokojowe na bliskim Zaodrzu,720000,97,4,https://www.otodom.pl/pl/oferta/czteropokojowe-na-bliskim-zaodrzu-ID4u29M,Opole,no address,Nadodrze
